id,user_id,iban,pan,pin,cvv,track1,track2,expiring_date,card_type,card_renewal_flag
CcS-7168,2587,DE829379450830693466886984,9075191521699733,4102,940,%B9075191521699733^FVNYSBFVNYSB^2608000000000000000?,%B9075191521699733=2210101189448829?,07/26/28,debit,0
CcS-7169,2588,DE268012031273850563792663,8165117218893810,9434,389,%B8165117218893810^SMAAHPSMAAHP^2912000000000000000?,%B8165117218893810=2908101644682859?,09/27/28,prepaid,0
CcS-7170,2589,SE379959624761368679802576,9325757290413016,2024,389,%B9325757290413016^OXYEPUOXYEPU^2405000000000000000?,%B9325757290413016=2403101671502201?,08/27/28,credit,0
CcS-7171,2590,GB463793526564415062168057,4790986877673639,8615,769,%B4790986877673639^NCTALWNCTALW^3104000000000000000?,%B4790986877673639=2501101262233006?,06/26/28,debit,0
CcS-7172,2591,ES573929710094836129845259,3402090330288873,5421,935,%B3402090330288873^VTHREJVTHREJ^2912000000000000000?,%B3402090330288873=3302101569275510?,04/26/28,prepaid,0
CcS-7173,2592,DE889097763091924275212128,1298212537068707,1355,388,%B1298212537068707^JWKGAJJWKGAJ^2205000000000000000?,%B1298212537068707=2702101757748962?,02/27/28,debit,0
CcS-7174,2593,ES732612510913403431031983,9254221413989834,9259,911,%B9254221413989834^WIBDDSWIBDDS^2509000000000000000?,%B9254221413989834=3010101769768245?,10/28/28,debit,0
CcS-7175,2594,GB646297430487386163403187,8210808705672425,4899,742,%B8210808705672425^MJKBEZMJKBEZ^2611000000000000000?,%B8210808705672425=2409101107655191?,06/26/28,credit,0
CcS-7176,2595,US125288523482845111656235,0240622141813170,5932,557,%B0240622141813170^OVMCQJOVMCQJ^2707000000000000000?,%B0240622141813170=3003101500732760?,01/25/28,debit,1
CcS-7177,2596,NL150599164081199319549921,2016264761707785,4137,208,%B2016264761707785^WKVJDVWKVJDV^2306000000000000000?,%B2016264761707785=2506101713075707?,06/26/28,debit,0
CcS-7178,2597,PT453470652999010209495003,9696450385567259,8847,611,%B9696450385567259^CFCYBICFCYBI^2306000000000000000?,%B9696450385567259=2908101109334355?,08/29/28,credit,0
CcS-7179,2598,CA226687237447758390910385,7487807222442107,7762,573,%B7487807222442107^HRRUHYHRRUHY^3012000000000000000?,%B7487807222442107=2905101892420197?,12/27/28,credit,0
CcS-7180,2599,FR845500241080389192311594,7520883226223343,2756,859,%B7520883226223343^FJWTUDFJWTUD^3408000000000000000?,%B7520883226223343=3105101524922963?,02/29/28,credit,0
CcS-7181,2600,US986801496768245966307900,7082449966983347,4105,621,%B7082449966983347^HBKESAHBKESA^3105000000000000000?,%B7082449966983347=3201101441370580?,11/27/28,credit,0
CcS-7182,2601,NL769289906434096184429178,8369214156266851,6509,760,%B8369214156266851^AYLZEJAYLZEJ^2501000000000000000?,%B8369214156266851=2302101538945072?,03/26/28,debit,0
CcS-7183,2602,IT537589326026689862248008,4109305249004293,4158,148,%B4109305249004293^XUAMLNXUAMLN^2309000000000000000?,%B4109305249004293=2610101785369571?,07/29/28,debit,0
CcS-7184,2603,PT153058540880309367229452,8582569246469781,3280,338,%B8582569246469781^NRNNOONRNNOO^2402000000000000000?,%B8582569246469781=2706101768353292?,08/25/28,credit,1
CcS-7185,2604,PT486551309492238597452688,1369245540405903,3278,999,%B1369245540405903^QGDCRJQGDCRJ^3206000000000000000?,%B1369245540405903=2904101460421658?,11/28/28,credit,0
CcS-7186,2605,US594988240619959562749388,9839282163897790,4835,648,%B9839282163897790^KWRDWOKWRDWO^3108000000000000000?,%B9839282163897790=2502101949006775?,06/26/28,credit,0
CcS-7187,2606,SE739734410794161583400842,7964154521417278,2858,412,%B7964154521417278^ORUIBYORUIBY^3204000000000000000?,%B7964154521417278=2409101991719410?,12/25/28,credit,1
CcS-7188,2607,PL216321993896024648605152,8087086645267326,8046,263,%B8087086645267326^NGTIMUNGTIMU^2611000000000000000?,%B8087086645267326=2909101342675674?,08/28/28,credit,0
CcS-7189,2608,PL739303544888698774876786,8103764352129232,6562,222,%B8103764352129232^UEKAPKUEKAPK^2411000000000000000?,%B8103764352129232=2411101553011471?,06/28/28,credit,0
CcS-7190,2609,SE171255610418216578273133,9700646389823964,4670,601,%B9700646389823964^OVSRNROVSRNR^2602000000000000000?,%B9700646389823964=2911101881347371?,09/26/28,debit,0
CcS-7191,2610,CA326310112940460317101934,0269822061529018,5120,422,%B0269822061529018^HVYSSBHVYSSB^3111000000000000000?,%B0269822061529018=2608101892219801?,02/29/28,credit,0
CcS-7192,2611,CA549800270910089036494655,5200884565812880,1416,875,%B5200884565812880^HWBDJYHWBDJY^2406000000000000000?,%B5200884565812880=3203101150532829?,04/26/28,debit,0
CcS-7193,2612,NL509819398909703834870232,2481978300272917,5819,653,%B2481978300272917^BQBILDBQBILD^3403000000000000000?,%B2481978300272917=2604101211281828?,07/25/28,debit,1
CcS-7194,2613,ES387893424114602071558595,4668751504785854,8070,658,%B4668751504785854^BMBDYXBMBDYX^2202000000000000000?,%B4668751504785854=2505101724720976?,08/27/28,credit,0
CcS-7195,2614,PT166570770666227772312423,8910781999621541,1654,726,%B8910781999621541^JIQIWCJIQIWC^2605000000000000000?,%B8910781999621541=2907101249880452?,05/27/28,debit,0
CcS-7196,2615,PL930305345109159879046760,4750827697192948,4485,275,%B4750827697192948^KJRLDGKJRLDG^2504000000000000000?,%B4750827697192948=2402101655984768?,01/27/28,debit,0
CcS-7197,2616,CA565544819404333252559189,8330965100565282,3169,299,%B8330965100565282^KTTCMDKTTCMD^3110000000000000000?,%B8330965100565282=3103101232463263?,10/26/28,credit,0
CcS-7198,2617,SE946878729052259840968918,3591029771358145,8545,860,%B3591029771358145^VRTXZNVRTXZN^2710000000000000000?,%B3591029771358145=3304101886176958?,04/29/28,credit,0
CcS-7199,2618,DE213724148265169356862853,2901032000267386,1545,161,%B2901032000267386^ACKGRLACKGRL^2304000000000000000?,%B2901032000267386=2408101584652373?,07/27/28,debit,0
CcS-7200,2619,US649032582418793793181002,9647483155558826,3954,913,%B9647483155558826^UYWRJLUYWRJL^3211000000000000000?,%B9647483155558826=3311101119517337?,11/27/28,credit,0
CcS-7201,2620,US622495912370802282213750,7837999931844214,3165,474,%B7837999931844214^DWXFECDWXFEC^3304000000000000000?,%B7837999931844214=3404101633605236?,12/26/28,prepaid,0
CcS-7202,2621,GB809705643683293480887977,6081762255229111,1871,334,%B6081762255229111^OOUAQEOOUAQE^2405000000000000000?,%B6081762255229111=2209101556047608?,10/28/28,debit,0
CcS-7203,2622,IT501273957746042300232169,5298283086672868,4830,534,%B5298283086672868^ABQFCBABQFCB^2307000000000000000?,%B5298283086672868=3106101872836170?,10/27/28,debit,0
CcS-7204,2623,PT612874505868444539862962,1961707459625002,4988,828,%B1961707459625002^FKVESSFKVESS^2502000000000000000?,%B1961707459625002=2408101403950578?,02/29/28,credit,0
CcS-7205,2624,IT907090030262195733149701,8626598113149026,8175,647,%B8626598113149026^JLZYJBJLZYJB^3303000000000000000?,%B8626598113149026=2210101517084998?,11/26/28,credit,0
CcS-7206,2625,FR916275188697905852173070,4480868612213094,6472,703,%B4480868612213094^OFCQGYOFCQGY^2206000000000000000?,%B4480868612213094=3211101435911384?,04/26/28,credit,0
CcS-7207,2626,US602865590792228413690177,0911143931651787,1557,311,%B0911143931651787^YQCYLEYQCYLE^3206000000000000000?,%B0911143931651787=2503101402031829?,08/28/28,debit,0
CcS-7208,2627,PT949819728443705673827994,0309341519641462,7417,688,%B0309341519641462^QWVUCJQWVUCJ^2812000000000000000?,%B0309341519641462=2903101401057735?,02/26/28,debit,0
CcS-7209,2628,ES546841958841533208592053,8902971916086640,8584,231,%B8902971916086640^WNLAFOWNLAFO^2511000000000000000?,%B8902971916086640=2402101809402321?,04/27/28,debit,0
CcS-7210,2629,FR643129966491888505735753,1788524808624576,3338,655,%B1788524808624576^TEGGXYTEGGXY^2908000000000000000?,%B1788524808624576=2909101712071338?,11/25/28,debit,1
CcS-7211,2630,US870220319056348719284087,3339114666609444,7630,684,%B3339114666609444^GZVONGGZVONG^3109000000000000000?,%B3339114666609444=2912101498746710?,03/26/28,debit,0
CcS-7212,2631,GB136736792116879968396409,9784807457180816,4270,112,%B9784807457180816^GEOJCOGEOJCO^3412000000000000000?,%B9784807457180816=3011101137340029?,06/29/28,debit,0
CcS-7213,2632,ES556286514737875173042260,5527909164673010,7798,895,%B5527909164673010^FOHYMDFOHYMD^3206000000000000000?,%B5527909164673010=2211101596677856?,06/25/28,debit,1
CcS-7214,2633,PT353794950334036594074756,8680734216385029,1317,216,%B8680734216385029^HZAPXRHZAPXR^2702000000000000000?,%B8680734216385029=2607101766686661?,11/29/28,credit,0
CcS-7215,2634,PT380522257224556624001164,3917873649324153,1872,932,%B3917873649324153^WURFXJWURFXJ^3302000000000000000?,%B3917873649324153=3408101374256425?,10/25/28,debit,1
CcS-7216,2635,PT616223478472629231652092,8661837422065294,3165,250,%B8661837422065294^JFPBIFJFPBIF^2303000000000000000?,%B8661837422065294=2907101530577079?,03/25/28,debit,1
CcS-7217,2636,CA797124852273438763877914,6462769003925886,4981,699,%B6462769003925886^GEAODOGEAODO^2309000000000000000?,%B6462769003925886=2411101192048742?,05/27/28,credit,0
CcS-7218,2637,GB333684506432042732091910,0752435268267971,3355,919,%B0752435268267971^IZTRTFIZTRTF^2201000000000000000?,%B0752435268267971=2311101756382693?,10/26/28,debit,0
CcS-7219,2638,ES327949417234981748892868,9482360597864100,4310,585,%B9482360597864100^LXZDZOLXZDZO^2210000000000000000?,%B9482360597864100=2612101667548740?,05/26/28,debit,0
CcS-7220,2639,FR797345374200729360502361,3563745060417765,4796,258,%B3563745060417765^OXGFIHOXGFIH^2303000000000000000?,%B3563745060417765=3009101833832879?,07/25/28,debit,1
CcS-7221,2640,FR382350476211947556024650,7143402838333622,3119,307,%B7143402838333622^YGSEESYGSEES^2701000000000000000?,%B7143402838333622=2904101597865893?,11/28/28,debit,0
CcS-7222,2641,GB106000300874160802531490,0309183980120162,5368,133,%B0309183980120162^LSBZVPLSBZVP^2205000000000000000?,%B0309183980120162=3411101799419830?,01/28/28,debit,0
CcS-7223,2642,GB855896937041293049503104,4292331784871839,8881,630,%B4292331784871839^HRVSNNHRVSNN^2905000000000000000?,%B4292331784871839=2702101164873083?,08/26/28,debit,0
CcS-7224,2643,PL767142557444812369029671,3328435716893088,8134,553,%B3328435716893088^QJHAJSQJHAJS^3406000000000000000?,%B3328435716893088=2309101528677187?,07/25/28,prepaid,1
CcS-7225,2644,ES596294627361450883489143,3012778197441396,1590,258,%B3012778197441396^CCMIQMCCMIQM^2407000000000000000?,%B3012778197441396=3307101434987190?,04/27/28,debit,0
CcS-7226,2645,IT738979977439219474649877,3880046811374149,9916,535,%B3880046811374149^UDIPESUDIPES^2207000000000000000?,%B3880046811374149=2307101208697261?,02/26/28,prepaid,0
CcS-7227,2646,PT488708904907151105433819,8635710640776501,3113,373,%B8635710640776501^GPOZBPGPOZBP^3108000000000000000?,%B8635710640776501=2711101211929252?,12/25/28,credit,1
CcS-7228,2647,FR519835100382267505747038,9423992664555201,3389,209,%B9423992664555201^YDRTFZYDRTFZ^2908000000000000000?,%B9423992664555201=3101101596935893?,06/25/28,debit,1
CcS-7229,2648,DE529922805597706907412813,9525636208786643,7702,265,%B9525636208786643^PGGXPXPGGXPX^2405000000000000000?,%B9525636208786643=2603101790865379?,06/25/28,credit,1
CcS-7230,2649,DE569875797267556399826876,8767654477417352,1161,256,%B8767654477417352^JCGMZGJCGMZG^2908000000000000000?,%B8767654477417352=2411101626899034?,08/28/28,credit,0
CcS-7231,2650,NL371134313435964839197332,4152310900338009,2915,701,%B4152310900338009^XFUGTXXFUGTX^2508000000000000000?,%B4152310900338009=2202101297194829?,03/28/28,premium_credit,0
CcS-7232,2651,PT241007047667241441950702,4004832370760921,9437,108,%B4004832370760921^EVKIZGEVKIZG^2607000000000000000?,%B4004832370760921=2202101520902647?,01/29/28,debit,0
CcS-7233,2652,ES351664469947219368226061,2604039950693608,2707,576,%B2604039950693608^DIIKVQDIIKVQ^2508000000000000000?,%B2604039950693608=2608101342479936?,06/26/28,credit,0
CcS-7234,2653,SE730980796984201578710934,1358713269824709,6914,760,%B1358713269824709^BUIMWOBUIMWO^3203000000000000000?,%B1358713269824709=3107101687998662?,12/29/28,credit,0
CcS-7235,2654,CA443479208812722556934921,4396625512598605,6213,578,%B4396625512598605^HJTGRUHJTGRU^3306000000000000000?,%B4396625512598605=2402101341308807?,09/26/28,debit,0
CcS-7236,2655,SE661020745966357562891771,5783131237419205,4304,459,%B5783131237419205^FHGVFOFHGVFO^2804000000000000000?,%B5783131237419205=2809101601159615?,03/27/28,debit,0
CcS-7237,2656,GB185342979976619538456105,7815400475261587,4667,466,%B7815400475261587^CFNTOFCFNTOF^2807000000000000000?,%B7815400475261587=2603101308874769?,07/26/28,debit,0
CcS-7238,2657,PL808245541925897775247200,3991340689487915,4139,229,%B3991340689487915^KFPTWCKFPTWC^3101000000000000000?,%B3991340689487915=3308101665947036?,02/25/28,credit,1
CcS-7239,2658,ES297706130198063669212478,0695044727889737,8845,709,%B0695044727889737^ZPVFNUZPVFNU^2610000000000000000?,%B0695044727889737=3409101980385774?,11/26/28,debit,0
CcS-7240,2659,PL473841047568348207899356,5206657573513928,6848,912,%B5206657573513928^KOYGFAKOYGFA^2309000000000000000?,%B5206657573513928=2509101481820983?,10/28/28,debit,0
CcS-7241,2660,IT248513473001725604162801,3269248238373430,3912,823,%B3269248238373430^RABSLCRABSLC^2606000000000000000?,%B3269248238373430=3102101718644615?,10/28/28,credit,0
CcS-7242,2661,CA572741905310630906408290,6740757884964845,6476,806,%B6740757884964845^GVFBODGVFBOD^3012000000000000000?,%B6740757884964845=3209101937578454?,08/25/28,credit,1
CcS-7243,2662,ES111952970070350340115158,2196113665128951,3432,337,%B2196113665128951^ZQJQKBZQJQKB^2510000000000000000?,%B2196113665128951=2601101974732857?,09/27/28,credit,0
CcS-7244,2663,IT730834398095471347067045,0973533315664878,5494,117,%B0973533315664878^VQOBZFVQOBZF^2309000000000000000?,%B0973533315664878=2903101753067336?,01/25/28,credit,1
CcS-7245,2664,DE628318115849150992295376,5309526296527806,2382,643,%B5309526296527806^UCZLPBUCZLPB^3203000000000000000?,%B5309526296527806=2412101975565317?,10/25/28,debit,1
CcS-7246,2665,DE324816927898498276386772,5548991593509984,2343,392,%B5548991593509984^MLHMDAMLHMDA^2905000000000000000?,%B5548991593509984=2311101651513602?,02/29/28,credit,0
CcS-7247,2666,GB638939677467193581619108,2149913888729348,5907,529,%B2149913888729348^ZFFHWXZFFHWX^3110000000000000000?,%B2149913888729348=3010101445874504?,11/29/28,premium_credit,0
CcS-7248,2667,PL211933663485112610396466,2673668820190270,1761,233,%B2673668820190270^GTRWPDGTRWPD^2801000000000000000?,%B2673668820190270=3012101501297555?,08/27/28,debit,0
CcS-7249,2668,ES790755938985806845549842,3858979037688985,4486,338,%B3858979037688985^ONVMJEONVMJE^3311000000000000000?,%B3858979037688985=2905101444644891?,04/29/28,credit,0
CcS-7250,2669,NL873990514258284199998285,9356207187878322,7074,913,%B9356207187878322^TDMQRZTDMQRZ^3404000000000000000?,%B9356207187878322=2609101431398000?,06/28/28,debit,0
CcS-7251,2670,NL242454751461447823882163,6955579459590734,6305,295,%B6955579459590734^BJOAJOBJOAJO^3306000000000000000?,%B6955579459590734=2712101971229876?,12/27/28,credit,0
CcS-7252,2671,SE959764608730305748911355,1872033405940999,7051,776,%B1872033405940999^XKKUEVXKKUEV^2405000000000000000?,%B1872033405940999=3106101761738243?,03/25/28,debit,1
CcS-7253,2672,CA490021654716932091624263,7188904566862155,3941,277,%B7188904566862155^LAJVPULAJVPU^2604000000000000000?,%B7188904566862155=2703101890241718?,02/28/28,debit,0
CcS-7254,2673,US203160849338035717874050,7791019151402552,1618,135,%B7791019151402552^SNLIFUSNLIFU^3205000000000000000?,%B7791019151402552=2408101609038736?,03/29/28,debit,0
CcS-7255,2674,NL944683450949303480578410,8003087020857748,8598,687,%B8003087020857748^PDQBMEPDQBME^3408000000000000000?,%B8003087020857748=2606101132903875?,06/27/28,debit,0
CcS-7256,2675,SE315803361753296817157068,0550685409686043,9205,464,%B0550685409686043^FZOKCDFZOKCD^2304000000000000000?,%B0550685409686043=2407101307192178?,10/26/28,credit,0
CcS-7257,2676,ES441374825525041766931293,3399075908789620,9273,630,%B3399075908789620^GRCYBPGRCYBP^2203000000000000000?,%B3399075908789620=3006101438020112?,07/25/28,premium_credit,1
CcS-7258,2677,ES160077031010495797324749,3075750405686332,5437,622,%B3075750405686332^VXSITZVXSITZ^2611000000000000000?,%B3075750405686332=2907101680275032?,07/28/28,credit,0
CcS-7259,2678,ES298911795426781740966922,5414546792845734,7293,885,%B5414546792845734^EIOYRNEIOYRN^3108000000000000000?,%B5414546792845734=2503101518060613?,01/26/28,debit,0
CcS-7260,2679,ES924506347742971859332459,5916315112373324,8166,358,%B5916315112373324^XFIEIEXFIEIE^2304000000000000000?,%B5916315112373324=2406101998618523?,02/28/28,debit,0
CcS-7261,2680,NL477542275953250460931006,5417931932727310,1133,549,%B5417931932727310^UTDHZQUTDHZQ^2612000000000000000?,%B5417931932727310=2911101752894248?,01/28/28,credit,0
CcS-7262,2681,ES839269985786893881826241,6350381245718430,1572,607,%B6350381245718430^TGITNRTGITNR^2606000000000000000?,%B6350381245718430=2505101177334324?,08/29/28,debit,0
CcS-7263,2682,DE289395522891347751990690,2155924743141674,6252,504,%B2155924743141674^VMKMVJVMKMVJ^2907000000000000000?,%B2155924743141674=3106101368194424?,03/27/28,debit,0
CcS-7264,2683,GB978578673468763004676365,2680859730973128,1965,502,%B2680859730973128^GOORUUGOORUU^3404000000000000000?,%B2680859730973128=3104101495767270?,07/25/28,prepaid,1
CcS-7265,2684,FR181766263991074938491896,2129409433711249,3641,963,%B2129409433711249^QTWYCDQTWYCD^3307000000000000000?,%B2129409433711249=2604101111997437?,05/26/28,prepaid,0
CcS-7266,2685,GB467376273187322512094268,0746825681855889,7950,355,%B0746825681855889^FJPYPSFJPYPS^2205000000000000000?,%B0746825681855889=3405101960359006?,02/27/28,debit,0
CcS-7267,2686,GB373981469366111805682864,5753392864916240,1963,929,%B5753392864916240^WTHCNQWTHCNQ^2702000000000000000?,%B5753392864916240=2311101677906501?,07/26/28,premium_credit,0
CcS-7268,2687,DE889579985281493159612486,9519582988278755,6689,210,%B9519582988278755^JIWZSHJIWZSH^3107000000000000000?,%B9519582988278755=3105101501731261?,03/29/28,debit,0
CcS-7269,2688,CA282936030418247782235601,4016252624220353,5070,571,%B4016252624220353^LFXGKVLFXGKV^2710000000000000000?,%B4016252624220353=2908101852177154?,01/27/28,credit,0
CcS-7270,2689,ES213545802781942918480304,9988359359608175,2267,820,%B9988359359608175^TOIMGGTOIMGG^3409000000000000000?,%B9988359359608175=2902101964378050?,07/29/28,credit,0
CcS-7271,2690,NL326675928484268026834731,5278235962274401,2481,910,%B5278235962274401^HSWGWGHSWGWG^2206000000000000000?,%B5278235962274401=3109101502105850?,02/26/28,credit,0
CcS-7272,2691,ES635674029854034142790380,7230557303759203,6880,169,%B7230557303759203^NNEGTFNNEGTF^2411000000000000000?,%B7230557303759203=2510101202620980?,02/28/28,credit,0
CcS-7273,2692,PL981009449683368679685823,2460569898666419,8012,343,%B2460569898666419^EBTBLXEBTBLX^3410000000000000000?,%B2460569898666419=2602101268950672?,08/29/28,credit,0
